SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00399644-01	NCGC00399644-01	375804384		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-3.4050580743	4	4		0	-5.9186747					COC1=CC=C(C=C1OC)C2=N[N](C)C(=C2)[C@H]3CN4CC[C@H]3C[C@@H]4COC(=O)NC5=CC=C(C=C5)C(C)C	Analyticon	NAT13-339048	1.96293587	-2.91703313	-2.79688216	-5.9186747												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00125763-01	NCGC00125763-01	24401146		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-2.5551409437	4	4		0	-0.61746988					CC1=CC(=CC=C1)NC(=O)CN2C(=O)N(CC3=NC(=NO3)C4=CC=CC=C4)C(=O)C5=CC=CC=C25	Sytravon	E842-0144	0.28041941	-1.07006743	-2.94971725	-0.61746988												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00482458-01	NCGC00482458-01	363681130	Lysine-specific demethylase 5A Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE					-0.6877832469	4	4		0	-2.73247496					CC(C)C1=N[NH]C(=C1)C(=O)N2CC[C@@H](C2)NC(=O)C3CC3	NCGCChem	GRB056-019	0.61826024	0.5678509	-0.88868806	-2.73247496												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00493059-01	NCGC00493059-01	375825413		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-1.0345525376	4	4		0	5.88855422					COC1=CC=CC(=C1)C2=CC=CC(=C2)C(=O)N3CCCC3C(=O)N4CCN(CC4)CC5=CC=CC=C5	ChemRoutes	CA-207-256	-1.45086564	-2.8583993	0.38208773	5.88855422												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346545-08	Telaprevir (VX-950)	384568831	HCV NS3 NS4A Protease Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	402957-28-2				-4.3558417967	4	4		0	-3.20783133					CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C3=NC=CN=C3)C4CCCCC4)C(C)(C)C)C(=O)C(=O)NC5CC5	APExBIO	A4031	0.59741526	-1.3925535	-3.59162464	-3.20783133												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346463-01	Nesbuvir	174007343	RNA-Directed RNA Polymerase Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	691852-58-1	Nesbuvir			-5.1243096213	4	4		0	-2.1602289					CNC(=O)C1=C(OC2=CC(=C(C=C12)C3CC3)N(CCO)[S+](C)([O-])=O)C4=CC=C(F)C=C4	Chemscene	CS-0689	-1.56721783	2.28596389	-1.58156349	-2.1602289												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00091162-09	Aminothiazole			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	96-50-4				-8.7744453032	4	4		0	-0.64377682					NC1=NC=CS1	APExBIO	B1659	-1.99856219	-1.64531159	-2.33468896	-0.64377682												3.2E-7	0.0000016	0.000008	0.000039999999999											
NCGC00244248-01	NCGC00244248-01			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE					-6.6853989081	4	4		0	-1.41630901					CC(C)C[C@H](N[C@@H](CC1=CN=C[N]1CC2=CC(=CC(=C2)Cl)Cl)C(O)=O)C(O)=O	NCGCChem	JKJ16-009	-1.53846154	-2.05299942	-0.37656274	-1.41630901												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015500-24	Haloperidol		Dopamine D2 Antagonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	52-86-8		14.1253754462	-4.85	13.2869687442	4	4		13.0307275199	11.14449213	0.4773869368	0.8278179547			OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Cl)C=C3	Selleck	S1920	2.97627606	-0.42224811	-3.3589396	11.14449213												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00106481-02	NCGC00106481-02			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-4.4921931025	4	4		0	0.9186747					CC1=CC=CC(=C1)NC(=O)CN2C(=O)N(CC3=CC=C(C=C3)C(=O)NCC4=CC=C5OCOC5=C4)C(=O)C6=CC=CC=C26	Chemdiv	C260-1157	-0.74372104	-2.50659631	-2.1855418	0.9186747												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00137717-01	NCGC00137717-01	24413100		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE			12.5892541179	-4.9	34.9614941027	3	4		62.609850488	51.25	0.0280538676	0.9995144489			FC1=CC=C(C=C1)C(=O)N2CCC3=CC(=CC=C23)CNC(=O)C4=CC5=C([NH]4)C=CC=C5	Sytravon	G883-0849	-0.62179956	-2.00820874	-0.5043558	51.25												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00123513-01	NCGC00123513-01	24398896		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-6.2791398278	4	4		0	2.09337349					CC1=CC=CC(=C1)[S+]([O-])(=O)/C2=C/N(CC3=CC=C(F)C=C3)C4=CC(=C(F)C=C4C2=O)N5CCCCC5	Sytravon	E599-0593	-2.15801024	-2.00820874	-1.32966529	2.09337349												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346475-02	Birinapant	384568790	IAP Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	1260251-31-7				-1.475151495	4	4		0	0.24320458				XIAP	CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1CC2=C([NH]C3=C2C=CC(=C3)F)C4=C(C[C@@H]5C[C@H](O)CN5C(=O)[C@H](CC)NC(=O)[C@H](C)NC)C6=C([NH]4)C=C(F)C=C6	Selleck	S7015	-0.64701653	0.82993593	-1.22006326	0.24320458												8E-8	4E-7	0.000002	0.0000099999999999											
NCGC00242597-10	Saxagliptin		DPP-IV Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	709031-78-7				-7.1647928583	4	4		0	-0.95851216				DPP4	N[C@H](C(=O)N1[C@@H](C[C@@H]2C[C@H]12)C#N)C34CC5CC(CC(O)(C5)C3)C4	DC Chemicals	DCAPI1568	-1.42343638	-2.08211998	-1.94306371	-0.95851216												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015898-28	Rolipram	384567905	Phosphodiesterase IIII (PDE4) Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	61413-54-5				-9.5752962632	4	4		0	0.10014306				PDE4A	COC1=C(OC2CCCC2)C=C(C=C1)C3CNC(=O)C3	MedChem Express	HY-16900	-3.12005751	-1.82003494	-0.58743787	0.10014306												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00107289-02	NCGC00107289-02			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-2.297919367	4	4		0	0.64759036					FC(F)(F)C1=CC=CC(=C1)N2CCN(CC2)C(=O)C3=CC=C(NC4=NC5=C(C=CC=C5)[N]6N=NN=C46)C=C3	Chemdiv	C301-4561	-0.64618386	-1.45118733	-0.1681186	0.64759036												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00163489-05	Shikonin		Drugs Acting on Chemokine Receptors	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	517-89-5				-5.5104965446	4	4		0	-1.64520744				CCR5	CC(C)=CC[C@@H](O)C/1=C/C(=O)C2=C(O)C=CC(=C2C1=O)O	Cayman	14751	-0.90582315	-2.22772277	-0.58743787	-1.64520744												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00244253-21	INCB018424			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	941678-49-5				-8.5781139986	4	4		0	-3.39055794					N#CC[C@H](C1CCCC1)N2C=C(C=N2)C3=NC=NC4=C3C=CN4	ChemieTek	CT-INCB	-1.3659238	-1.41234712	-2.2443139	-3.39055794												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00386200-01	Vildagliptin (LAF-237)	363680148	Dipeptidyl peptidase IV Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	274901-16-5				-1.9068934804	4	4		0	-0.84406295					OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N4CCC[C@H]4C#N	Selleck	S3033	-0.7620417	1.90739662	-0.94893809	-0.84406295												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00481568-01	AZD3839			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE					11.0203313819	4	4		0	2.67525036					FC(F)C1=NC=CC(=C1)[C@@]2(NC(=N)C3=C2C=CC=C3F)C4=CC=CC(=C4)C5=CN=CN=C5	APExBIO	B5951	0.73328541	9.1875364	1.03931315	2.67525036												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00482516-02	Ginsenoside Rb2			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	11021-13-9				-7.2596692636	4	4		0	3.39055794					CC(C)=CCC[C@](C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)[C@H]3CC[C@]4(C)[C@@H]3[C@H](O)C[C@@H]5[C@@]6(C)CC[C@H](OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8O)C(C)(C)[C@@H]6CC[C@@]45C	MedChem Express	HY-N0040	-3.92523364	-1.15026209	-1.67193854	3.39055794												8E-8	4E-7	0.000002	0.0000099999999999											
NCGC00163662-01	NCGC00163662-01	26757041		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE					-1.8106387703	4	4	schisandrin A;deoxyschisandrin;Schizandrin A;CIPLUS_183967;SCHISANDRIN A, R(+)-;Deoxyschizandrin;schizandrin A;Dibenzo(a,c)cyclooctene, 5,6,7,8-tetrahydro-1,2,3,10,11,12-hexamethoxy-6,7-dimethyl-, stereoisomer;CIPLUS_732662;NCGC00163662-01;	0	1.24463519					COC1=C(OC)C(OC)=C2C(C[C@H](C)[C@H](C)CC3=CC(OC)=C(OC)C(OC)=C23)=C1	BIOMOL	NP-455	0.38820992	-2.40244613	-2.93718934	1.24463519												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00510921-01	Lucanthone	384569494	DNA Topoisomerase II Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	548-57-2		3.1622776602	-5.5	10.347120499	4	4		14.200000004	-7.04736995	1	0.9684551296		TOP2A	CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(C)C=C1	SantaCruz Bio	sc-396381	-0.44374463	-2.66666667	9.22582619	-7.04736995												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00159521-16	Zoledronic acid monohydrate	384568184	Farnesyl Pyrophosphate Synthase Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	165800-06-6				1.4648701081	4	4		0	0.56669573				FDPS	OC(C[N]1C=CN=C1)([P](O)(O)=O)[P](O)(O)=O	MedChem Express	HY-13777A	1.38849127	-1.19850187	-1.20869033	0.56669573												1.6E-8	8E-8	4E-7	0.000002											
NCGC00136000-01	NCGC00136000-01	24411383		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-6.7603364203	4	4		0	-1.85240964					COC1=CC=C(C=C1)N2CCN(CC2)C(CNC(=O)C3=C(F)C=CC=C3F)C4=CC5=C(OCO5)C=C4	Sytravon	G856-4236	-0.91441112	-1.92025799	-2.43007795	-1.85240964												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00017063-13	Amodiaquine			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	86-42-0		8.9125093813	-5.05	83.3822514238	2.1	4		109.7081952953	88.33188027	0.0109751598	0.9999257048			CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1	Cayman	15954_cm1	0.58688806	1.25842697	21.43512852	88.33188027												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346587-16	Bergenin monohydrate			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	477-90-7				-7.8688567966	4	4		0	-1.61144578					[H][C@]12OC(=O)C3=C(C(O)=C(OC)C(O)=C3)[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O	Prestwick	Prestw-NAT-0201	-1.7678615	-0.98211668	-2.09384075	-1.61144578												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00482790-01	tetrahydroxyl diphenylethylene-2-o-glucoside			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	82373-94-2				-3.8638886974	4	4		0	1.06927711					OC[C@H]1O[C@@H](OC2=C(O)C=C(O)C=C2\C=C\C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]1O	DC Chemicals	DCS-029	-1.23140697	-2.09615948	-0.07641755	1.06927711												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00140029-01	NCGC00140029-01	24415412		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-8.9574695714	4	4		0	-2.84638554					CC1=C(OC2=CC=C(C=C12)[S+]([O-])(=O)N3CCC4(CC3)OCCO4)C(=O)NC5=CC=C(F)C(=C5)F	Sytravon	K786-1599	-2.08485735	1.07006743	-3.22482042	-2.84638554												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00178332-02	Genkwanin			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	437-64-9				-1.8978885716	4	4		0	1.12951807					COC1=CC2=C(C(=C1)O)C(=O)\C=C(/O2)C3=CC=C(O)C=C3	DC Chemicals	DCY-091	0.08534504	-2.47727939	-1.75760355	1.12951807												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00482601-01	Patchouli alcohol			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	5986-55-0				-0.242105638	4	4		0	-2.48474281					C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@H]1C3	DC Chemicals	DC6504	1.10220441	-2.03745318	0.32129743	-2.48474281												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346399-01	NCGC00346399-01			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					-4.1663171158	4	4		0	-2.21385542					CC1=CC=CC=C1C(=O)N2CCC3=CC(=CC=C23)N4CCCC(C4)NC(=O)CC5=CC=CC=C5	NCGCChem	LLI13-090	-1.32894416	1.9495749	-0.68775791	-2.21385542												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00241103-01	NCGC00241103-01	124950162		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	790299-79-5	 Masitinib;Masitinib;AB-1010?	14.1253754462	-4.85	-0.7895444337	4	4		-8.6566265039	-4.71385542	0.6525639927	0.5942226662	3815	FGFR3	CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC(=CS4)C5=CC=CN=C5	Toronto Research	M197500	-1.45086564	3.32746995	5.884151	-4.71385542												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00163589-02	LUTEOLIN-7-GLUCOSIDE			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE					4.4647181059	4	4		0	2.97878524					OC[C@H]1O[C@@H](OC2=CC(=C3C(=O)\C=C(/OC3=C2)C4=CC=C(O)C(=C4)O)O)[C@H](O)[C@@H](O)[C@@H]1O	Analyticon	NP-001730	0.1002004	-0.26966292	3.10587515	2.97878524												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00159456-12	NCGC00159456-12			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	152459-95-5	GGP-57148B; ; Imatinib base; Imatinib base(IMA-3);STI-571; Imatinib;Imatinib;Gleevec; Glivec	158.4893192461	-3.8	12.4503880952	4	4		-12.536144576	-3.78012048	0.8495168039	0.4817911886	25	ABL1	CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC=CC(=N4)C5=CC=CN=C5	AK Scientific	69412	0.23165082	95.294635	12.2726578	-3.78012048												0.0000016	0.000008	0.000039999999999	0.00019999999999											
NCGC00160217-03	Sophocarpine	363676600	HERG Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	6483-15-4				-8.5089682101	4	4		0	-3.44376635				KCNH2	O=C1\C=C/C[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34	Selleck	S2405	-1.90380762	-1.88764045	0.35189718	-3.44376635												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00165862-04	Pamidronate Disodium		Farnesyl diphosphate synthase Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	57248-88-1				-3.4339866943	4	4		0	-1.38041267					NCCC(O)([P](O)([O-])=O)[P](O)([O-])=O	APExBIO	A2456	-0.04294303	-1.88764045	-1.39228886	-1.38041267												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00163572-01	ISORHAMNETINE	26756952		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE			12.5892541179	-4.9	7.6548855152	4	4	ISOHAMNETIN:3'-METHOXY-3,4',5,7-TETRAHYDRO-XY-FLAVONE;3'-Methoxy-3,4',5,7-tetrahydroxyflavone;3-methyl-quercetin;3-methylquercetin;isorhamnetin;CIPLUS_153428;isorhamnetine;NCGC00163572-01;iso-rhamnetin;3'-methoxyquercetin;TAMARIXETINE;NCGC00163572-02;Isorhamnetin;3,4',5,7-tetrahydroxy-3'-methoxyflavone;ISORHAMNETIN;LS-69043;ISORHAMNETINE;CIPLUS_155089;3,4',5,7-tetrahydroxy-3'-methoxy-flavone;	14.910392216	11.08689334	0.1352086916	0.9886791235			COC1=CC(=CC=C1O)C2=C(O)C(=O)C3=C(O2)C=C(O)C=C3O	BIOMOL	BIOMOL_NP-148	-0.75866018	0.65917603	1.20869033	11.08689334												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00378668-01	PD 144418 oxalate	363678143	Sigma opioid receptor Antagonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	[154130-99-1]				5.5465251803	4	4		0	8.70386516					CCCN1CC\C=C(/C1)C2=CC(=NO2)C3=CC=C(C)C=C3	Tocris	2606	-0.04294303	-1.13857678	-0.07649939	8.70386516												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00402337-02	BGP-15	384569215	Insulin Sensitizers	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	66611-37-8				-0.9911204268	4	4		0	-0.85730892				PARP1	N\C(=N/OCC(O)CN1CCCCC1)C2=CN=CC=C2	Glixx	GLXC-05825	0.32922989	-1.16853933	-0.53549572	-0.85730892												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00095122-14	Irbesartan			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	138402-11-6				-4.1846754721	4	4		0	-1.21602289					CCCCC/1=N/C2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN=N[NH]5	MedChem Express	HY-B0202	-1.50970525	0.42224811	0.40668775	-1.21602289												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00246968-07	Olmesartan	384568514	Angiotensin AT1 Antagonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	144689-24-7				-5.120425502	4	4		0	-1.35908441				AGT	CCCC1=NC(=C([N]1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[NH]N=N4)C(O)=O)C(C)(C)O	MedChem Express	HY-17004	-1.59597412	-0.53873034	0.49706281	-1.35908441												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346533-07	Daclatasvir dihydrochloride		HCV NS5A Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	1009119-64-5				9.280382907	4	4		0	-2.775356					COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C2=NC=C([NH]2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C([NH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C	MedChem Express	HY-10466	4.53764672	-0.8988764	0.56609547	-2.775356												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00250390-07	ISOX		HDAC Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	1045792-66-2				-8.4176625853	4	4		0	-5.6795422				HDAC6	CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO	Axon Medchem	1645	-0.1581596	-0.88817705	-4.50369031	-5.6795422												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00161679-13	MG-132			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	133407-82-6				7.7879649716	4	4		0	-3.9668701					CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O	APExBIO	A2585	3.3638706	1.97752809	1.11689106	-3.9668701												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00024379-17	Emetine dihydrochloride hydrate			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	7083-71-8		6.3095734448	-5.2	49.6694266254	4	4		-19.045064376	-4.62088698	0.7854546822	0.9998865372			CC[C@H]1CN2CCC3=CC(OC)=C(OC)C=C3[C@@H]2C[C@@H]1C[C@H]4NCCC5=CC(OC)=C(OC)C=C45	SIGMA	E2375	51.286844	14.10891089	10.34794397	-4.62088698												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00371131-03	NMS-873		p97 ATPase Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-2_CPE	1418013-75-8				-10.4739845949	4	4		0	-6.8148794				VCP	CC1=C(C=CC(=C1)OCC2=NN=C(SC3CCCC3)[N]2C4=CN=CC=C4)C5=CC=C(C=C5)[S+](C)([O-])=O	Selleck	S7285	-1.15946178	-1.97752809	-1.48408813	-6.8148794												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00390740-02	Avibactam (sodium)			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	1192491-61-4				5.0115573767	4	4		0	1.18975904					NC(=O)[C@@H]1CC[C@@H]2C[N@]1C(=O)N2O[S]([O-])(=O)=O	MedChem Express	HY-14879A 	1.20702268	-1.92025799	3.40822253	1.18975904												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015810-24	Papaverine hydrochloride		Phosphodiesterase X (PDE10) Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE					6.9155434465	4	4		0	2.93674699				PDE10A	COC1=C(OC)C=C(CC2=C3C=C(OC)C(=CC3=CC=N2)OC)C=C1	Analyticon	NP-014100	-0.57303097	6.14189387	2.70518111	2.93674699												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00094931-06	Lapachol			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	84-79-7				-4.7619893493	4	4		0	-2.7560241					CC(C)=CCC/1=C(O)/C(=O)C2=C(C=CC=C2)C1=O	Prestwick	Prestw-NAT-0052	-0.20726652	-1.71503958	-2.49121198	-2.7560241												3.2E-7	0.0000016	0.000008	0.000039999999999											
NCGC00159462-20	Ritonavir			SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	155213-67-5				-5.7412978439	4	4		0	-2.98998569					[H][C@](CC1=CC=CC=C1)(C[C@]([H])(O)[C@]([H])(CC2=CC=CC=C2)NC(=O)OCC3=CN=CS3)NC(=O)[C@@]([H])(NC(=O)N(C)CC4=CSC(=N4)C(C)C)C(C)C	MedChem Express	HY-90001_cm1	-1.68224299	-1.29586488	2.42506402	-2.98998569												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00124402-01	NCGC00124402-01	24399785		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE			7.0794578438	-5.15	33.4688279043	2.4	4		44.4217879419	37.33433735	0.0556663064	0.998085626			CC1=CC(=NC2=CC=C(NC(=O)CC3=CC=CC(=C3)C(F)(F)F)C=C12)NC4=CC(=CC=C4)Cl	Sytravon	E683-0301	-0.30480371	-1.33391967	10.40806969	37.33433735												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00133175-01	NCGC00133175-01	24408558		SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE			12.5892541179	-4.9	38.9803518674	3	4		63.4326031829	56.09939759	0.0654912153	0.997345964			FC1=C(C=CC=C1)N2CCN(CCCNC(=O)C3=CC=C4N=C(CC5=CC=CC=C5)OC4=C3)CC2	Sytravon	G706-0928	0.08534504	-1.24596892	-3.28595446	56.09939759												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00094792-17	Tioguanine		Purine Antagonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-3_CPE	154-42-7		14.1253754462	-4.85	30.3898573939	2.4	4		30.5	28.53915663	0.0286908697	0.999492868		HPRT1	NC/1=N/C2=C([NH]C=N2)C(=S)N1	MedChem Express	HY-13765	2.27993172	2.50659631	2.12440776	28.53915663												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00510002-01	GLPG0187	384569406	Integrin Receptor Antagonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	298708-81-3				0.8313484053	4	4		0	5.10729614					COC(=O)\C1=C(C)\N=C(N[C@H]1C2=CC=C(F)C=C2Cl)\C3=NC=C(F)C=C3F	MedChem Express	HY-100029	-0.81955428	1.23762376	-2.51543907	5.10729614												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00509914-02	NMS-P118		PARP Inhibitor	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	1262417-51-5				8.0093308055	4	4		0	5.07868383				PARP1	NC(=O)C1=CC(=CC2=C1C(=O)N(C2)C3CCN(CC3)C4CCC(F)(F)CC4)F	MedChem Express	HY-18954	0.53199137	1.23762376	2.84681428	5.07868383												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00165875-04	PB-28	384568294	sigma1/2 Receptor Agonist	SARS-CoV-2_CPE_SRI	2020_Anti-Infectives-1_CPE	172907-03-8		10	-5	64.5727576776	3	4		91.190944837	83.36194564	0.0245686781	0.9996275443		SIGMAR1	COC1=C2CCCC(CCCN3CCN(CC3)C4CCCCC4)C2=CC=C1	Axon Medchem	1272	0.50323508	-1.38322656	2.78656424	83.36194564												1.6E-7	8E-7	0.000004	0.000019999999999											
